place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,2,1.0,2021,76.0,2.0,0.0,1.0,3,2.0,1.0,3.0,50.0,26,5,1,34,34028,2,1,0.0,6.0,43.604246,3.147556,16,1,1
1,1,2,1.0,2021,18.0,2.0,2.0,1.0,7,2.0,1.0,1.0,70.0,19,6,1,69,69276,2,6,0.0,1.0,45.67885,4.8503,8,4,2
1,1,1,8.0,2021,56.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,23,10,1,1,1053,2,1,0.0,3.0,46.20106,5.24281,12,2,2
10,3,2,0.0,2021,78.0,1.0,1.0,5.0,4,2.0,1.0,5.0,50.0,5,1,5,13,13208,2,1,0.0,6.0,43.26594,5.39534,17,2,1
10,3,1,0.0,2021,70.0,4.0,1.0,1.0,7,3.0,1.0,1.0,90.0,10,8,3,45,45234,1,1,0.0,6.0,47.8364,1.91619,1,2,1
1,1,2,0.0,2021,73.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,9,3,1,42,42338,1,1,1.0,3.0,46.090176,4.120345,17,2,2
1,1,2,1.0,2021,21.0,2.0,2.0,1.0,2,3.0,1.0,1.0,90.0,25,7,5,33,33013,1,1,0.0,6.0,44.846133,-0.502271,22,3,3
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,28,5,1,33,33397,1,2,0.0,3.0,44.9217814079,-0.47603728,19,2,2
1,1,1,1.0,2021,46.0,2.0,2.0,1.0,2,3.0,2.0,1.0,80.0,4,12,1,201,201345,1,1,1.0,1.0,42.0505721015,8.9375813489,14,2,2
1,1,1,2.0,2021,60.0,1.0,2.0,1.0,1,3.0,2.0,1.0,90.0,15,9,1,92,92025,1,1,1.0,2.0,48.9190696484,2.2238645791,10,2,2
1,1,1,1.0,2021,20.0,2.0,2.0,1.0,4,1.0,2.0,1.0,70.0,7,12,3,75,75116,2,1,1.0,4.0,48.861098,2.263554,17,4,4
1,1,1,2.0,2021,68.0,1.0,0.0,1.0,3,2.0,9.0,1.0,80.0,23,6,1,1,1185,1,1,0.0,7.0,45.97588,5.631845,10,1,1
1,1,1,0.0,2021,35.0,1.0,0.0,5.0,4,3.0,1.0,1.0,50.0,1,7,1,59,59648,2,1,0.0,2.0,50.5749702447,3.0303812027,8,2,2
1,1,1,0.0,2021,46.0,1.0,0.0,5.0,3,2.0,1.0,1.0,80.0,27,8,3,973,97305,1,1,0.0,5.0,4.982307,-52.469105,19,3,3
1,1,1,2.0,2021,26.0,1.0,2.0,1.0,1,2.0,1.0,1.0,110.0,18,6,1,91,91689,1,1,0.0,3.0,48.71765,2.30981,7,2,2
2,2,2,1.0,2021,73.0,2.0,2.0,1.0,3,2.0,2.0,1.0,80.0,21,6,2,76,76055,1,1,1.0,1.0,49.637732,0.76811,19,3,2
2,2,2,2.0,2021,16.0,1.0,2.0,1.0,3,2.0,2.0,1.0,50.0,17,12,5,202,202033,2,4,0.0,3.0,42.6732724737,9.4371881582,21,3,2
1,1,1,1.0,2021,54.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,19,12,5,93,93032,2,1,0.0,5.0,48.88487,2.53501,19,3,3
1,1,1,2.0,2021,19.0,1.0,0.0,1.0,1,2.0,1.0,1.0,90.0,20,10,1,92,92050,1,1,0.0,3.0,48.9163343351,2.221083583,7,2,2
10,3,1,0.0,2021,19.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,8,11,5,10,10387,2,6,1.0,6.0,48.28971,4.09093,20,2,1
1,1,2,2.0,2021,21.0,1.0,2.0,3.0,4,3.0,2.0,1.0,30.0,26,11,5,75,75109,2,2,1.0,2.0,48.88361,2.349518,4,3,2
1,1,1,2.0,2021,43.0,1.0,2.0,1.0,7,2.0,1.0,1.0,80.0,29,10,1,13,13022,1,1,0.0,1.0,43.214872,5.580797,11,3,3
1,1,1,2.0,2021,46.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,8,3,5,92,92032,2,2,0.0,5.0,48.79054,2.28896,18,3,3
10,3,1,0.0,2021,3.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,17,4,1,13,13210,2,1,0.0,3.0,43.2822,5.4032,16,2,1
1,1,2,1.0,2021,19.0,2.0,2.0,1.0,3,1.0,1.0,1.0,50.0,11,6,1,69,69092,2,2,0.0,3.0,46.0023,4.7193,20,2,2
1,1,1,8.0,2021,76.0,1.0,2.0,1.0,4,3.0,2.0,1.0,70.0,13,1,1,33,33032,2,6,1.0,3.0,44.89951,-0.53203,14,2,2
1,1,1,2.0,2021,29.0,1.0,2.0,5.0,4,2.0,1.0,1.0,30.0,27,9,5,75,75113,2,7,0.0,3.0,48.8442337908,2.3647702631,0,2,2
1,1,2,8.0,2021,36.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,4,7,2,92,92036,2,3,0.0,3.0,48.9200993574,2.315056175,20,2,2
1,1,2,1.0,2021,67.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,12,12,1,42,42239,1,1,0.0,6.0,45.9708809025,3.9703202248,13,1,1
10,3,2,0.0,2021,32.0,2.0,1.0,1.0,4,2.0,1.0,8.0,50.0,11,6,1,15,15014,2,1,0.0,6.0,44.93185,2.45027,11,2,1
1,1,2,1.0,2021,74.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,29,5,1,63,63164,2,2,0.0,2.0,45.81382,3.16094,11,2,2
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,3,2.0,1.0,3.0,80.0,22,6,1,49,49010,1,9,0.0,1.0,47.715724,-1.115069,12,2,2
10,3,2,0.0,2021,64.0,2.0,1.0,1.0,4,1.0,2.0,1.0,50.0,7,8,1,66,66136,2,1,1.0,6.0,42.70281,2.89332,16,2,1
1,1,1,2.0,2021,48.0,1.0,2.0,1.0,2,1.0,1.0,1.0,90.0,6,6,1,91,91553,1,1,0.0,2.0,48.63146,2.50045,12,3,2
1,1,1,2.0,2021,15.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,8,12,1,8,8409,2,1,0.0,3.0,49.69818,4.93175,13,2,2
1,1,1,2.0,2021,61.0,1.0,0.0,1.0,3,2.0,1.0,8.0,80.0,15,6,1,64,64317,1,1,0.0,7.0,43.36637,-1.424525,17,1,1
1,1,2,1.0,2021,40.0,2.0,2.0,1.0,1,3.0,2.0,1.0,70.0,3,9,1,33,33063,1,1,1.0,4.0,44.880234,-0.538554,12,6,4
1,1,2,1.0,2021,54.0,5.0,2.0,1.0,3,2.0,1.0,1.0,50.0,5,6,5,65,65047,2,3,0.0,3.0,43.23567,0.10667,22,3,2
1,1,2,1.0,2021,23.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,30,7,1,78,78401,2,9,0.0,1.0,49.00173,1.90789,6,3,2
1,1,1,2.0,2021,34.0,1.0,2.0,5.0,4,2.0,1.0,5.0,50.0,18,6,1,75,75110,2,3,0.0,3.0,48.870608,2.354991,14,2,2
1,1,1,1.0,2021,35.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,12,5,1,71,71412,1,3,0.0,6.0,46.733242,4.438729,8,1,1
1,1,1,2.0,2021,40.0,1.0,2.0,1.0,3,3.0,1.0,1.0,50.0,4,11,1,972,97209,2,1,0.0,3.0,14.6153,-61.0532,11,2,2
10,3,2,0.0,2021,50.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,2,6,1,73,73248,2,1,0.0,6.0,45.271745,6.351262,10,2,1
1,1,1,1.0,2021,77.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,28,7,1,1,1235,1,1,0.0,1.0,46.062951,5.083126,14,3,2
1,1,2,1.0,2021,32.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,13,1,1,13,13078,2,3,0.0,1.0,43.403232648,4.7880976444,11,2,2
3,2,1,1.0,2021,22.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,24,3,5,93,93051,2,1,0.0,6.0,48.84138,2.57913,22,3,1
1,1,1,1.0,2021,40.0,2.0,0.0,1.0,5,3.0,1.0,1.0,50.0,17,8,1,94,94065,1,6,0.0,6.0,48.75142,2.36107,17,1,1
1,1,2,1.0,2021,23.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,29,6,5,69,69276,2,1,0.0,4.0,45.67597,4.86076,22,4,3
1,1,1,2.0,2021,28.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,29,10,1,75,75116,2,1,0.0,3.0,48.846575,2.254875,8,2,2
1,1,1,2.0,2021,46.0,1.0,2.0,1.0,3,2.0,1.0,1.0,70.0,16,10,1,66,66136,1,3,0.0,3.0,42.68906,2.82962,12,2,2
1,1,1,2.0,2021,51.0,1.0,2.0,1.0,1,1.0,1.0,1.0,90.0,19,10,1,13,13211,1,9,0.0,3.0,43.28613,5.51032,7,2,2
2,2,1,1.0,2021,19.0,2.0,0.0,1.0,4,2.0,2.0,8.0,50.0,15,1,5,49,49267,2,1,1.0,6.0,47.46292,-0.47914,2,2,1
1,1,1,2.0,2021,23.0,1.0,2.0,5.0,4,2.0,2.0,1.0,50.0,29,6,1,75,75107,2,2,1.0,3.0,48.86286,2.313447,7,2,2
5,2,1,8.0,2021,11.0,3.0,0.0,1.0,4,2.0,1.0,3.0,50.0,16,9,1,53,53054,2,1,0.0,6.0,48.096777,-0.772906,8,6,1
1,1,2,1.0,2021,49.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,20,5,1,971,97101,1,2,0.0,7.0,16.25457,-61.48802,11,1,1
1,1,1,2.0,2021,31.0,1.0,2.0,1.0,1,3.0,1.0,1.0,110.0,8,10,1,93,93007,1,1,0.0,2.0,48.926831,2.481107,8,2,2
1,1,1,2.0,2021,70.0,1.0,2.0,5.0,7,3.0,1.0,1.0,50.0,31,8,1,69,69096,2,2,0.0,3.0,45.6044580228,4.7826039791,15,2,2
1,1,2,1.0,2021,35.0,2.0,0.0,1.0,4,2.0,2.0,1.0,50.0,25,5,1,2,2814,2,1,1.0,3.0,49.91947,3.677131,8,2,2
1,1,2,0.0,2021,40.0,2.0,0.0,1.0,3,2.0,1.0,1.0,50.0,11,11,5,974,97416,2,9,0.0,6.0,-21.28744,55.48287,20,3,1
1,1,1,1.0,2021,44.0,2.0,2.0,1.0,1,1.0,1.0,1.0,90.0,7,11,3,34,34240,1,1,0.0,2.0,43.631175,3.967953,20,2,2
1,1,2,1.0,2021,22.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,6,2,2,54,54462,1,1,1.0,6.0,48.581824,6.347501,7,1,1
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,2,2.0,1.0,1.0,50.0,8,11,5,976,97615,2,1,0.0,2.0,-12.800764,45.278724,20,2,2
1,1,1,2.0,2021,19.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,11,4,3,75,75114,2,2,0.0,1.0,48.831823,2.314166,20,2,2
1,1,2,1.0,2021,60.0,2.0,2.0,1.0,1,2.0,1.0,1.0,110.0,31,3,1,77,77083,1,1,0.0,3.0,48.8305211233,2.6099670705,17,2,2
1,1,1,1.0,2021,34.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,22,12,1,82,82027,1,1,0.0,1.0,43.898028,1.32867,13,2,2
2,2,1,1.0,2021,23.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,1,12,5,80,80021,2,1,0.0,2.0,49.88945,2.29353,19,3,2
1,1,1,2.0,2021,49.0,1.0,2.0,1.0,1,1.0,1.0,1.0,70.0,30,6,1,13,13202,1,1,0.0,2.0,43.3238739724,5.3628263331,18,2,2
1,1,2,1.0,2021,40.0,2.0,2.0,1.0,3,2.0,1.0,1.0,70.0,24,5,1,1,1033,1,3,0.0,3.0,46.111995,5.800872,11,2,2
1,1,1,1.0,2021,33.0,4.0,2.0,1.0,3,2.0,2.0,1.0,30.0,4,11,1,94,94054,2,1,1.0,2.0,48.74646,2.38477,10,2,2
1,1,2,1.0,2021,22.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,27,2,1,78,78640,1,1,0.0,4.0,48.777905,2.215586,17,9,4
1,1,1,2.0,2021,53.0,1.0,2.0,1.0,3,3.0,1.0,1.0,60.0,27,1,1,972,97209,1,1,0.0,3.0,14.6166,-61.0717,8,2,2
10,3,1,0.0,2021,86.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,28,10,1,65,65440,2,3,0.0,6.0,43.2298543645,0.0857582688,11,2,1
1,1,2,1.0,2021,27.0,2.0,2.0,1.0,1,1.0,1.0,1.0,70.0,4,1,5,13,13055,1,9,0.0,2.0,43.3295690892,5.4129123696,17,2,2
8,2,2,8.0,2021,69.0,3.0,2.0,2.0,4,2.0,1.0,1.0,50.0,22,10,1,64,64445,2,9,0.0,7.0,43.3045,-0.36816,11,2,1
1,1,2,1.0,2021,29.0,2.0,0.0,1.0,3,2.0,2.0,1.0,80.0,27,10,3,60,60029,1,1,1.0,2.0,49.366285,1.979095,7,2,2
1,1,1,0.0,2021,75.0,2.0,0.0,1.0,4,2.0,1.0,8.0,50.0,11,9,1,29,29155,2,3,0.0,6.0,48.452626,-5.083341,9,1,1
1,1,1,2.0,2021,64.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,9,6,1,51,51058,1,2,0.0,1.0,49.22197,3.98407,17,2,2
10,3,2,0.0,2021,57.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,3,6,1,95,95019,2,1,0.0,6.0,48.98337,2.41943,8,2,1
1,1,1,2.0,2021,32.0,1.0,2.0,1.0,1,2.0,1.0,1.0,110.0,18,9,1,91,91687,1,1,0.0,3.0,48.6636,2.36635,18,2,2
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,24,10,1,22,22214,2,3,0.0,1.0,48.751174,-2.987208,10,2,2
1,1,1,0.0,2021,46.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,22,3,1,74,74309,1,1,0.0,5.0,46.132721,6.054455,12,3,3
1,1,2,1.0,2021,74.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,30,8,1,18,18290,1,1,0.0,1.0,47.280306,2.184176,14,2,2
10,3,2,8.0,2021,80.0,2.0,1.0,1.0,3,2.0,2.0,1.0,50.0,8,12,5,54,54273,2,1,0.0,6.0,49.16492,5.88209,18,2,1
1,1,1,2.0,2021,27.0,1.0,0.0,1.0,1,3.0,1.0,1.0,90.0,16,8,1,92,92064,1,1,0.0,7.0,48.8397442438,2.2019797335,15,1,1
1,1,2,1.0,2021,35.0,2.0,0.0,1.0,4,3.0,2.0,1.0,50.0,16,1,1,64,64024,2,1,1.0,1.0,43.49754,-1.50435,9,2,2
2,2,2,1.0,2021,55.0,5.0,2.0,1.0,4,2.0,1.0,1.0,50.0,19,12,5,93,93046,2,6,0.0,3.0,48.9151903591,2.5169872444,21,3,2
1,1,1,1.0,2021,49.0,5.0,2.0,3.0,3,2.0,1.0,1.0,50.0,9,11,1,25,25056,2,6,1.0,2.0,47.24519,5.99654,8,2,2
1,1,2,1.0,2021,44.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,25,6,5,33,33397,1,1,0.0,3.0,44.9208,-0.47518,0,2,2
1,1,1,2.0,2021,16.0,1.0,9.0,1.0,3,2.0,1.0,1.0,50.0,11,8,1,19,19146,2,9,0.0,3.0,45.3126776949,1.7701774835,14,2,2
1,1,1,2.0,2021,60.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,22,10,5,75,75120,2,1,0.0,2.0,48.868765,2.413467,5,2,2
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,1,1.0,1.0,1.0,70.0,3,6,1,69,69116,1,1,0.0,2.0,45.83792,4.75378,17,2,2
1,1,1,0.0,2021,37.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,14,8,1,62,62439,1,9,0.0,3.0,50.799005,1.872252,17,2,2
1,1,1,2.0,2021,45.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,4,9,3,76,76734,1,1,0.0,6.0,49.614005,0.287983,22,2,1
10,3,1,0.0,2021,45.0,5.0,1.0,1.0,4,2.0,1.0,4.0,50.0,23,6,1,35,35238,2,3,0.0,6.0,48.12475,-1.70318,17,2,1
1,1,2,2.0,2021,39.0,1.0,2.0,5.0,4,1.0,1.0,5.0,50.0,12,2,1,75,75119,2,2,0.0,2.0,48.884052,2.368846,12,2,2
2,1,2,2.0,2021,69.0,1.0,2.0,1.0,4,1.0,1.0,8.0,50.0,16,6,1,92,92012,2,1,0.0,2.0,48.8403285866,2.2293823957,18,2,2
1,1,1,2.0,2021,43.0,1.0,2.0,5.0,3,1.0,1.0,5.0,50.0,2,6,1,92,92050,2,1,0.0,3.0,48.9196334802,2.2216066718,9,2,2
10,3,2,0.0,2021,59.0,2.0,1.0,1.0,3,3.0,1.0,1.0,50.0,27,6,1,971,97101,2,1,0.0,6.0,16.2386,-61.52945,11,2,1
1,1,1,1.0,2021,59.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,1,6,1,7,7316,1,1,0.0,2.0,44.90954,4.85397,17,3,2
1,1,1,1.0,2021,18.0,2.0,0.0,1.0,3,2.0,2.0,1.0,70.0,15,11,5,77,77436,2,2,0.0,3.0,48.801889,3.211328,18,3,2
1,1,1,8.0,2021,32.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,10,5,3,42,42182,1,1,1.0,6.0,46.06218,3.946865,21,1,1
10,3,1,0.0,2021,67.0,3.0,1.0,3.0,4,2.0,2.0,1.0,30.0,27,12,5,33,33119,2,1,1.0,6.0,44.85752,-0.53177,21,2,1
1,1,1,2.0,2021,66.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,4,11,1,75,75115,2,7,0.0,2.0,48.835966,2.29371,15,2,2
1,1,1,2.0,2021,65.0,1.0,0.0,1.0,1,3.0,1.0,1.0,110.0,9,7,1,34,34240,1,1,0.0,6.0,43.639942,3.972845,12,2,1
2,2,1,1.0,2021,20.0,2.0,2.0,1.0,1,1.0,1.0,1.0,90.0,29,10,1,13,13071,1,1,0.0,2.0,43.41254,5.281375,18,6,3
1,1,1,2.0,2021,62.0,1.0,2.0,1.0,4,3.0,1.0,1.0,50.0,25,5,1,6,6029,2,1,0.0,3.0,43.552312,7.029093,17,2,2
1,1,2,1.0,2021,19.0,2.0,2.0,1.0,1,1.0,1.0,1.0,90.0,3,5,1,13,13019,1,1,0.0,4.0,43.4244,5.37591,18,3,3
1,1,1,8.0,2021,43.0,1.0,2.0,3.0,3,3.0,1.0,1.0,50.0,4,9,1,93,93027,2,7,0.0,3.0,48.92094,2.41019,14,3,2
1,1,2,1.0,2021,23.0,2.0,0.0,1.0,2,1.0,1.0,3.0,70.0,4,11,1,78,78423,1,1,0.0,6.0,48.793608,2.051661,10,1,1
1,1,1,1.0,2021,75.0,2.0,2.0,1.0,3,2.0,1.0,1.0,70.0,6,6,1,28,28280,1,2,1.0,1.0,48.31099,0.820544,10,3,2
1,1,1,1.0,2021,27.0,5.0,2.0,1.0,4,2.0,2.0,1.0,50.0,30,4,1,74,74008,2,1,1.0,2.0,46.20056,6.23025,10,2,2
2,2,2,1.0,2021,71.0,2.0,2.0,2.0,3,2.0,2.0,1.0,80.0,7,12,3,27,27049,1,2,1.0,3.0,48.974694,0.670464,17,7,2
1,1,1,2.0,2021,24.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,14,4,1,93,93066,2,9,0.0,3.0,48.9148411225,2.3581130983,17,3,2
10,3,2,0.0,2021,66.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,24,11,1,69,69143,2,6,0.0,6.0,45.883548,4.845454,8,2,1
1,1,1,2.0,2021,26.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,31,7,1,73,73262,1,1,0.0,7.0,45.795087846,6.4838374924,11,3,2
10,3,1,0.0,2021,89.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,8,9,1,37,37132,2,6,0.0,6.0,47.1323594491,0.9831905365,10,2,1
1,1,1,2.0,2021,58.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,10,9,1,17,17327,1,1,0.0,7.0,46.091715,-0.612458,19,1,1
10,3,1,0.0,2021,9.0,2.0,1.0,1.0,3,2.0,2.0,1.0,50.0,8,8,1,93,93014,2,1,0.0,6.0,48.912763,2.552395,15,3,2
1,1,1,2.0,2021,33.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,8,5,75,75117,2,2,0.0,3.0,48.896257,2.310145,23,4,2
1,1,1,1.0,2021,19.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,25,8,1,76,76276,1,1,0.0,7.0,49.600583,1.571012,13,3,1
1,1,2,1.0,2021,60.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,7,5,1,71,71486,2,1,0.0,3.0,46.64574,4.31731,16,3,2
1,1,1,2.0,2021,52.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,5,10,1,56,56140,1,1,0.0,2.0,47.961745,-2.826962,14,2,2
2,2,1,1.0,2021,27.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,7,11,1,988,98818,2,1,0.0,7.0,-22.24688,166.44613,4,2,1
1,1,1,2.0,2021,30.0,1.0,2.0,1.0,4,2.0,1.0,8.0,50.0,4,4,1,33,33119,2,6,0.0,3.0,44.86412,-0.51983,16,2,2
2,2,1,1.0,2021,49.0,2.0,0.0,1.0,2,3.0,2.0,1.0,110.0,12,7,1,55,55291,1,1,1.0,7.0,48.674229,5.299315,10,3,1
1,1,2,1.0,2021,73.0,2.0,2.0,1.0,1,3.0,1.0,1.0,70.0,19,8,1,33,33162,1,1,0.0,3.0,44.868501,-0.647388,12,2,2
10,3,2,0.0,2021,42.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,5,11,1,11,11262,2,1,0.0,6.0,43.18465,2.9997,18,2,1
2,2,2,1.0,2021,22.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,1,2,1,41,41295,1,1,0.0,7.0,47.59641,1.37744,16,2,1
10,3,1,0.0,2021,71.0,2.0,1.0,1.0,7,2.0,1.0,1.0,50.0,23,11,1,59,59648,2,1,0.0,7.0,50.59886,3.05271,8,2,1
1,1,2,2.0,2021,27.0,1.0,2.0,1.0,2,2.0,1.0,1.0,90.0,11,4,2,972,97213,1,1,0.0,2.0,14.6227452776,-60.9897422793,18,2,2
1,1,1,2.0,2021,47.0,1.0,0.0,1.0,4,2.0,2.0,1.0,80.0,21,1,3,85,85300,1,1,1.0,7.0,46.64397,-1.53534,17,2,2
7,2,1,1.0,2021,37.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,19,12,3,8,8343,1,1,0.0,2.0,49.67514,5.095236,20,6,2
1,1,2,1.0,2021,53.0,2.0,2.0,1.0,4,2.0,2.0,1.0,80.0,3,2,1,56,56113,1,1,1.0,1.0,48.081043,-3.177865,11,2,2
10,3,1,0.0,2021,48.0,1.0,1.0,1.0,4,2.0,1.0,1.0,50.0,9,6,1,69,69383,2,1,0.0,6.0,45.74785,4.86462,14,2,1
1,1,1,0.0,2021,38.0,4.0,0.0,1.0,4,2.0,1.0,3.0,80.0,14,9,1,53,53113,1,1,0.0,7.0,48.276974,-0.418237,18,1,1
1,1,1,8.0,2021,26.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,11,12,1,91,91689,1,1,0.0,4.0,48.7322,2.3156,15,4,4
1,1,2,2.0,2021,37.0,1.0,2.0,1.0,4,2.0,2.0,1.0,50.0,14,1,5,94,94037,2,4,1.0,3.0,48.81596,2.34655,20,2,2
1,1,1,2.0,2021,28.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,22,7,2,92,92073,2,3,0.0,3.0,48.8741948486,2.2211319208,21,2,2
1,1,1,2.0,2021,33.0,1.0,2.0,1.0,4,2.0,2.0,1.0,50.0,25,11,1,69,69266,2,3,1.0,7.0,45.75827,4.89698,12,2,2
1,1,1,2.0,2021,53.0,1.0,2.0,1.0,1,2.0,2.0,1.0,90.0,7,12,3,94,94046,1,1,1.0,4.0,48.8095837989,2.449221611,19,3,3
2,2,2,2.0,2021,51.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,2,6,1,13,13004,2,1,0.0,3.0,43.66522,4.64613,17,3,2
1,1,1,2.0,2021,28.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,10,12,5,13,13201,2,9,0.0,3.0,43.3,5.38,20,2,2
1,1,1,2.0,2021,44.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,8,9,1,94,94080,2,3,0.0,3.0,48.84601,2.42469,11,2,2
1,1,1,1.0,2021,44.0,2.0,2.0,1.0,3,3.0,1.0,1.0,90.0,25,2,3,77,77186,1,1,0.0,2.0,48.375,2.68726,4,2,2
1,1,1,1.0,2021,22.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,3,8,3,67,67482,2,1,0.0,6.0,48.605708,7.778172,1,1,1
10,3,1,0.0,2021,76.0,5.0,1.0,1.0,3,2.0,1.0,1.0,90.0,12,5,3,17,17471,1,1,0.0,6.0,46.065504,-0.316865,3,2,1
1,1,1,2.0,2021,18.0,1.0,1.0,1.0,4,2.0,1.0,1.0,50.0,7,9,1,59,59009,2,1,0.0,6.0,50.6239874475,3.1317526102,19,2,1
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,2,1.0,1.0,1.0,50.0,6,10,1,973,97302,1,6,0.0,3.0,4.9077360873,-52.3224976659,12,2,2
1,1,1,2.0,2021,17.0,1.0,2.0,5.0,7,1.0,2.0,1.0,50.0,31,8,1,76,76540,2,1,1.0,2.0,49.4358360584,1.0954999924,15,2,2
10,3,2,0.0,2021,33.0,2.0,1.0,2.0,4,2.0,2.0,1.0,50.0,4,11,2,94,94002,2,9,1.0,6.0,48.80835,2.42297,17,2,1
1,1,1,2.0,2021,39.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,21,7,5,91,91103,2,1,0.0,1.0,48.60767,2.3039,23,2,2
1,1,2,1.0,2021,67.0,2.0,2.0,1.0,3,2.0,1.0,1.0,90.0,7,8,1,16,16093,1,2,0.0,3.0,45.626044,0.363085,16,2,2
1,1,1,2.0,2021,20.0,6.0,2.0,1.0,4,2.0,1.0,1.0,50.0,12,4,1,69,69389,2,1,0.0,2.0,45.7852051549,4.7949099541,18,2,2
1,1,1,8.0,2021,37.0,1.0,2.0,5.0,7,1.0,1.0,1.0,50.0,1,6,1,76,76498,2,6,0.0,3.0,49.425903,1.059011,13,2,2
1,1,1,0.0,2021,15.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,20,10,2,33,33199,2,6,0.0,3.0,44.633757,-1.059633,8,2,2
10,3,1,0.0,2021,9.0,1.0,1.0,1.0,3,2.0,1.0,1.0,50.0,6,4,1,94,94021,2,1,0.0,6.0,48.7581,2.34408,11,2,1
10,3,1,0.0,2021,72.0,1.0,1.0,1.0,4,1.0,1.0,1.0,50.0,2,4,1,75,75104,2,2,0.0,6.0,48.858353,2.351939,15,2,1
1,1,1,2.0,2021,71.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,19,7,1,1,1334,1,2,0.0,3.0,46.2208207689,4.9234011769,12,2,2
1,1,2,0.0,2021,20.0,1.0,2.0,3.0,3,3.0,1.0,1.0,50.0,27,6,1,78,78621,2,9,0.0,3.0,48.7732,1.98884,10,2,2
